CityTown,Location,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),Women's?,EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,,,,
Lincoln,University of Nebraska–Lincoln student union to the capito,NE,US,2018-01-20,more than 1000,1000,,1000,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,http://www.klkntv.com/story/37312488/2nd-annual-womens-march-draws-large-crowd,http://journalstar.com/news/local/more-than-attend-lincoln-women-s-march-to-encourage-female/article_44821c1f-a5dc-5aee-b54f-8ce12bc9c877.html,,,,,,
Little Rock,W Capitol Ave at S Pulaski Ave,AR,US,2018-01-20,hundreds,200,,200,,,Be The Change Alliance,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://marchonthepolls.org/event/Be-the-Change-Alliance/,https://www.eventbrite.com/e/march-on-arkansas-march-on-the-polls-2018-tickets-41632427712#tickets,http://www.thv11.com/news/politics/arkansas-participates-in-nationwide-womens-march-/509844932,http://katv.com/news/local/hundreds-of-arkansans-participate-in-the-womens-march-in-little-rock,,,,
Logan,Cache County Courthouse,UT,US,2018-01-20,hundreds,200,,200,,,Stand Together,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://marchonthepolls.org/event/stand-together/,http://fox13now.com/2018/01/20/celebrities-politicians-speak-at-respect-rally-in-park-city-as-women-march-nationwide/,,,,,,
Longview,Longview Civic Circle,WA,US,2018-01-20,FB: 162,162,,162,,,Washington State Federation of Democratic Women,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/1993387487545131/,,,,,,,
Loudon,through Loudon County,TN,US,2018-01-20,FB: 6,6,,6,,,Loudon March; Loudon County Democratic Party,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/2043712059196789/,,,"Lenoir City, Loudon, Greenback, and Philadelphia ",,,,
Loup City,Community Center,NE,US,2018-01-20,na,60,,60,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://twitter.com/NebraskaDems/status/954808605978648576,https://m.facebook.com/events/371838043265262/,web form,,,,,
Los Angeles,Pershing Square Park; 523 S. Olive St.,CA,US,2018-01-20,na; some 600000,500000,,600000,,,Women's March Foundation,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.politico.com/story/2018/01/20/womens-march-anniversary-dc-352231,Mayor Eric Garcetti to crowd (CNN),,,,,,
Lubbock,Tim Cole Memorial Park,TX,US,2018-01-20,approximately 350,350,,350,,,Action Network,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://actionnetwork.org/events/womwns-march-event-power-to-the-polls,http://lubbockonline.com/local/2017-01-21/hundreds-protest-lubbock-women-s-march,,,,,,
Manchester,,NH,US,2018-01-20,dozens,24,,24,,,Rights and Democracy NH,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://www.facebook.com/RightsNH/,https://mng-nenivt.smugmug.com/Manchester-Womens-March-0121/,,,,,,
Mankato,Jackson Park,MN,US,2018-01-20,50 or so,50,,50,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,http://www.mankatofreepress.com/news/women-s-march-momentum-continues-in-mankato/article_8977cf8e-fe31-11e7-b877-836a6cea22ae.html,,,,,,,
Medford,Hawthorne Park to Pear Blossom Park,OR,US,2018-01-20,thousands; see comments in article,2000,,10000,,,Women's March Southern Oregon,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/1548538878548978/,https://twitter.com/ORD2Indivisible/status/948989082360627200,http://www.mailtribune.com/news/20180120/thousands-converge-in-medford-for-womens-march,,,,,
Melbourne,eastbound side of the Eau Gallie Causeway,FL,US,2018-01-20,thousands,2000,,2200,,,general protestors,Empower Voters to Support Women's Rights,1,1,rally,0,0,0,0,1,1,https://www.floridatoday.com/story/news/local/2018/01/20/womans-march-unites-men-women-all-ages-melbourne/1050996001/,web form,,,,,,
Memphis,First Cong. Church,TN,US,2018-01-20,hundreds; more than 1000,200,,1000,,,March to the Polls 2018: Memphis,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://marchonthepolls.org/event/march-to-the-polls-2018-memphis/,http://www.wmcactionnews5.com/story/37311702/hundreds-turn-out-for-memphis-womens-rights-march,https://www.commercialappeal.com/story/news/local/2018/01/20/local-womens-march-draws-1-000-aims-energize-memphis-ahead-midterm-elections/1051010001/,,,,,
Mentone,Plowshares Bistro; Artisan Market,AL,US,2018-01-20,more than 60,60,,60,,,Tobey Miller and Cathy Haven,Empower Voters to Support Women's Rights,1,1,Rally,0,0,0,0,1,1,http://times-journal.com/news/article_f5da03f0-ffb6-11e7-b202-bbbe32df5b2c.html,,,,,,,
Midland,Midland Park Mall,TX,US,2018-01-20,Close to one hundred,50,,100,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://actionnetwork.org/events/womens-march-anniversary-demonstration,,https://twitter.com/LightOnLies/status/956521999412719616,,,,,
Miles City,Riverside Park,MT,US,2018-01-20,around 50,50,,50,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,http://www.greatfallstribune.com/story/news/2018/01/20/thousands-attend-democracy-rallies-around-state/1051327001/,http://milescitystar.com/content/dozens-turn-out-miles-citys-womens-march,,,,,,
Milwaukee,Milwaukee County Courthouse square,WI,US,2018-01-20,more than 1500; up to 3000,1500,,3000,,,Women's March WI,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/183431972243489/,https://www.jsonline.com/story/news/2018/01/20/hundreds-gather-milwaukee-2nd-annual-womens-march/1050172001/,https://www.wpr.org/milwaukee-hundreds-rally-protest-republican-controlled-congress,,,,,
Minocqua,St. Matthais Episcopa Church,WI,US,2018-01-20,nearly 200,200,,200,,,Northwoods Progressives,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/771519633033874/,http://www.wjfw.com/storydetails/20180121201038/men_join_in_to_support_nearly_200_hundred_women_at_the_womens_march_on_minocqua_,,,,,,
Missoula,Higgins Ave to Caras Park,MT,US,2018-01-20,estimated 3000,3000,,3000,,,Women's March Missoula,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/570410086640783/,http://mtpr.org/post/womens-marches-draw-thousands-across-montana,,,,,,
Mobile,Public Safety Memorial Park,AL,US,2018-01-20,hundreds,200,,200,,,general protestors,Empower Voters to Support Women's Rights,1,1,Rally; march,0,0,0,0,1,1,http://www.al.com/news/mobile/index.ssf/2018/01/womens_marches_in_alabama_satu.html,http://www.al.com/news/mobile/index.ssf/2018/01/south_alabama_womens_march_din.html,http://www.al.com/news/mobile/index.ssf/2018/01/south_alabama_womens_march_din.html,,,,,
Modesto,Briggsmore and McHenry Avenue,CA,US,2018-01-20,some 1200,1200,,1200,,,Democratic Women's Club of Stanislaus County; Stanislaus County Commission for Women; Planned Parenthood of Mar Monte,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/1939563432976226/,http://www.modbee.com/news/article195799434.html,,,,,,
Monroe,,NJ,US,2018-01-20,,,,,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,http://www.star-telegram.com/news/politics-government/national-politics/article195756319.html,http://www.nj.com/politics/index.ssf/2018/01/womens_march_on_nj_kicks_off_in_morristown.html,,,,,,
Montgomery,Dexter Avenue Fountain to State Capitol,AL,US,2018-01-20,thousands,2000,,2000,,,SPLC Alabama,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://www.facebook.com/events/161324297974691/,http://www.montgomeryadvertiser.com/picture-gallery/news/local/2018/01/20/thousands-turn-out-for-montgomery-womans-march/109636916/,,,,,,
Montpelier,City Hall,VT,US,2018-01-20,about 3000; more than 2000,2000,,3000,,,March For Our Future,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://www.facebook.com/events/1797733940524773/,http://www.burlingtonfreepress.com/story/news/2018/01/20/womens-march-trump-montpelier-vermont-youth/1047559001/,https://vtdigger.org/2018/01/21/2000-rally-march-future/,,,,,
Morristown,town hall,NJ,US,2018-01-20,about 15000; more than 20000,15000,,20000,,,Action Together New Jersey,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/1510277659053350/,http://www.nj.com/politics/index.ssf/2018/01/womens_march_on_nj_kicks_off_in_morristown.html,https://morristowngreen.com/2018/01/20/thousands-of-women-march-in-morristown-for-equality/,,,,,
Moses Lake,,WA,US,2018-01-20,,,,,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,http://www.ifiberone.com/columbia_basin/women-s-march-in-moses-lake-draws-a-crowd/article_43f095c0-fe65-11e7-be96-f33e155becaf.html,,,,,,,
Myrtle Beach,Anderson Park,SC,US,2018-01-20,more than 300; FB: 353,353,,353,,,Grand Strand Action Together,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/1398093990316921/,https://www.myhorrynews.com/news/local/myrtle_beach/hundreds-advocate-for-change-during-women-s-march-myrtle-beach/article_4ad3ad44-fe49-11e7-8258-7764641f994e.html,,,,,,
Mystic,John Kelly Statue,CT,US,2018-01-20,na,50,,75,,,Rise Up Mystic,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://www.facebook.com/riseupmystic/,web form,,,,,,
Nacogdoches,County Courthouse,TX,US,2018-01-20,over 100; na,100,,150,,,March On Nacogdoches,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/1441866769269198/,http://dailysentinel.com/news/local/article_53ecd37d-ba57-5b05-86b9-5555ce2d4b38.html,web form,http://www.ktre.com/story/37311589/nacogdoches-womens-march-celebrates-increase-in-women-running-for-office,,,,
Nantucket,Methodist Church at 2 Centre Street,MA,US,2018-01-20,FB: 83,83,,83,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://actionnetwork.org/events/womens-march-on-nantucket,https://www.facebook.com/events/141538343153739/,,,,,,
Napa,Napa Valley Exposition,CA,US,2018-01-20,Thousands ,2000,,2000,,,Women's Anniversary March Napa Valley 2018,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/260952424432449/,https://patch.com/california/napavalley/thousands-rally-napa-womens-march-photos,,,,,,
Naples,Cambier Park,FL,US,2018-01-20,estimated 1300,1300,,1300,,,Collier Freedom Movement,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/1914564955530090/,https://www.naplesnews.com/story/news/local/2018/01/20/estimated-takes-naples-streets-marking-anniversary-womens-march-back-metoo-movement-push-voters-poll/1035663001/,,,,,,
Nashville,Bicentennial Park - Capitol Mall,TN,US,2018-01-20,thousands; more than 15000,2000,,15000,,,Power Together TN; Black Lives Matter TN,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/141601549799013/,https://twitter.com/AdamSniderNews/status/954828775702827008,https://www.tennessean.com/story/news/2018/01/20/womens-march-nashville-2018/1044774001/,,,,,
Newark,Unitarian Universalist Fellowship of Newark,DE,US,2018-01-20,FB: 356,356,,356,,,UUFN,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://www.facebook.com/events/1747900028851556/,,,,,,,
New Bedford,Custom House Square; 21 Barkers Lane,MA,US,2018-01-20,FB: 161,161,,161,,,Action Together South Eastern MA,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://marchonthepolls.org/event/action-together-southeastern-ma/,https://www.facebook.com/events/243836302818437/,http://www.southcoasttoday.com/news/20180120/marchers-take-to-new-bedford-streets-on-anniversary-of-national-womens-march,,,,,
New Orleans,Duncan Plaza,LA,US,2018-01-20,between 10000 to 15000,10000,,15000,,,Women's March New Orleans,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/153794445347860/,http://www.nola.com/politics/index.ssf/2018/01/womens_march_new_orleans_2018.html,,,,,,
New Paltz,to New York City,NY,US,2018-01-20,FB: 16,16,,16,,,March on Hudson Valley,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/526296301059653/,,,,,,,
Newport,Newport City Hall,OR,US,2018-01-20,FB: 148,148,,148,,,Resist & Persist: Women's March of Lincoln County,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/1878496222461414/,,,,,,,
New York,Columbus Circle,NY,US,2018-01-20,at least 200000; more than 200000 thousand;,200000,,400000,,,"Women's March Alliance, general protestors",Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/1934554616864486/,https://nypost.com/2018/01/20/womens-march-descends-on-nyc-on-anniversary-of-trumps-inauguration/,https://www.nytimes.com/2018/01/20/us/womens-march.html,,,,,
New York,Union Square,NY,US,2018-01-20,about 200,200,,200,,,Feminism in Faith and Unity Rally,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,0,1,http://www.wkyc.com/article/news/nation-now/the-real-march-is-on-election-day-women-march-around-the-world-for-a-second-day/465-9c7f9fb8-21d3-41c7-8768-f553eb0a9a2b,,,,,,,
Nevada City,Broad Street Overpass,CA,US,2018-01-20,FB: 65,65,,65,,,Nevada City Women's March,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/216322602245975/,,,,,,,
Nogales,344 W Noon St,AZ,US,2018-01-20,more than 100,100,,100,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://www.azcentral.com/story/news/local/arizona/2018/01/19/womens-marches-planned-across-arizona-sunday-phoenix-flagstaff-sedona-prescott-payson-nogales-ajo/1048870001/,http://www.nogalesinternational.com/news/protesters-take-to-the-streets-of-nogales-for-women-s/article_f694c928-fe45-11e7-890c-abafe23b2c28.html,,,,,,
Nome,Front Street,AK,US,2018-01-20,na,40,,40,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://www.adn.com/alaska-news/2018/01/20/from-juneau-to-nome-alaskans-brave-the-cold-for-womens-march/,https://www.alaskapublic.org/2018/01/22/alaskans-march-for-women-call-for-power-to-the-polls/,,,,,,
Norfolk,Nauticus,VA,US,2018-01-20,FB: 649,649,,649,,,Indivisible757,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/154833175146323,,,,,,,
North Creek,Tannery Pond Community Center along Main Street to Riverside Park,NY,US,2018-01-20,,,,,,,general protestors,Adirondack March for Democracy,1,1,march,0,0,0,0,1,1,https://actionnetwork.org/events/adirondack-march-for-democracy,,,,,,,
Northampton ,Sheldon Field; city hall,MA,US,2018-01-20,"nearly 2,000",2000,,2000,,,"general protestors, Pioneer Valley Women's March",Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/200256233873115/,https://marchonthepolls.org/event/pioneer-valley-womens-march/,http://www.gazettenet.com/Women-march-again-in-Northampton-15019709,,,,,
Oakhurst,corner of Highway 41 and Road 426,CA,US,2018-01-20,more than 200,200,,200,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,http://www.fresnobee.com/news/local/article128014199.html,,,,,,,
Oakland ,Lake Merrit Amphitheater,CA,US,2018-01-20,na,40000,,50000,,,"Women's March on Oakland, general protestors",Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/128545627850703/,http://www.sfgate.com/bayarea/article/Here-s-where-Bay-Area-women-s-marches-are-12511122.php,https://www.facebook.com/events/142167803164078/,http://sanfrancisco.cbslocal.com/2018/01/20/womens-marches-2018-bay-area/,,,,
Ocean Shores,Convention Center,WA,US,2018-01-20,150 - 200,150,,200,,,Citzens for a Clean Harbor,Empower Voters to Support Women's Rights,1,1,march; rally,0,0,0,0,1,1,https://www.thedailyworld.com/news/ocean-shores-womens-march-elevates-multiple-causes/,,,,,,,
Ocean City,Mark Soifer Park,NJ,US,2018-01-20,about 600,600,,600,,,general protestors,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,http://www.star-telegram.com/news/politics-government/national-politics/article195756319.html,http://www.pressofatlanticcity.com/news/women-s-march-held-in-ocean-city/article_590505fc-497a-52dc-8af5-30fe7954df05.html,,,,,,
Ogden,Municipal Gardens,UT,US,2018-01-20,more than 200,200,,200,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://actionnetwork.org/events/northern-utah-womens-march,https://www.sltrib.com/news/2018/01/21/we-need-to-make-sure-the-people-running-for-office-represent-our-values-ogden-residents-say-at-womens-rally/,,,,,,
Oklahoma City,Oklahoma State Capitol,OK,US,2018-01-20,hundreds; thousands,200,,2000,,,Women's March OKC,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/394375357685930/,http://www.newschannel10.com/story/37311087/hundreds-gather-at-oklahoma-capitol-for-womens-march,http://www.koco.com/article/thousands-join-womens-march-at-oklahoma-capitol-for-second-straight-year/15832008,,,,,
Olympia,State Capitol,WA,US,2018-01-20,"estimated 8,000",8000,,8000,,,Women's March On Olympia,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/1989487254651952/,https://www.seattletimes.com/seattle-news/womens-march-today-2018-womxn-act-on-seattle/,,,,,,
Olympia,neighborhood street,WA,UA,2018-01-20,about 20,20,,20,,,children-organized march with neighbors,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,0,1,participant self-report; eyewitness headcount (via email),,,,,,,
Omaha,14th St btwn Douglas & Farnam,NE,US,2018-01-20,"about a third smaller than the 12,000 people who turned out in 2017; some 8000",8000,,8000,,,Omaha Women's March ,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,http://omahawomensmarch.com,http://www.newsobserver.com/news/politics-government/national-politics/article195778949.html,http://www.omaha.com/news/metro/thousands-fill-downtown-omaha-streets-for-second-year-in-protest/article_cd1d3b9a-fe20-11e7-807f-5f645ad5eefb.html,,,,,
Omak,Omak Civic League Park,WA,US,2018-01-20,Nearly 400,400,,400,,,Okanogan Action Coalition,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/162713317687225/,http://www.omakchronicle.com/news/2018/jan/23/nearly-400-take-part-omak-womens-march/,,,,,,
Pacifica,Linda Mar Beach; Pacifica State Beach,CA,US,2018-01-20,about 1000,1000,,1000,,,WMCA,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://patch.com/california/pacifica/calendar/event/20180120/281679/womens-march-pacifica-2018,https://mrhubb5.wixsite.com/womensmarchpacifica,https://www.sfgate.com/bayarea/article/Bay-Area-women-march-to-oppose-Trump-and-his-12512328.php,,,,,
Palestine,Farmer's Market; Anderson County Courthouse,TX,US,2018-01-20,,,,,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://actionnetwork.org/events/power-to-the-polls-womens-march-and-voter-registration-drive,http://www.nj.com/politics/index.ssf/2018/01/womens_march_on_nj_kicks_off_in_morristown.html,,,,,,
Palm Beach,Mar-A-Lago,FL,US,2018-01-20,several hundred,200,,200,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://www.abqjournal.com/1122341/global-female-empowerment-marches-enter-second-day.html,,,,,,,
Palm Springs,Frances Stevens Park,CA,US,2018-01-20,more than 1000,1000,,1000,,,Women's Resistance Rally and March,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/205803139989339/,https://www.desertsun.com/story/news/local/palm-springs/2018/01/20/palm-springs-equality-government-shutdown-take-center-stage-womens-march/1042391001/,,,,,,
Panama City,McKenzie Park,FL,US,2018-01-20,dozens,24,,24,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,http://www.newsherald.com/photogallery/DA/20180120/NEWS/120009996/PH/1?start=2,,,,,,,
Park City,city park,UT,US,2018-01-20,hundreds; about 1000,200,,1000,,,Respect Rally Park City,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/230128330861894/,http://www.latimes.com/local/california/la-me-ln-womens-march-updates-2018-it-s-23-degrees-and-snowing-in-park-1516469803-htmlstory.html,https://www.sltrib.com/artsliving/movies/2018/01/20/everything-is-at-stake-jane-fonda-tells-park-city-rally-on-anniversary-of-trumps-inauguration/,,,,,
Payson,513 S. Beeline Highway,AZ,US,2018-01-20,FB: 2,2,,2,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://www.azcentral.com/story/news/local/arizona/2018/01/19/womens-marches-planned-across-arizona-sunday-phoenix-flagstaff-sedona-prescott-payson-nogales-ajo/1048870001/,https://actionnetwork.org/events/marching-in-sisterly-solidarity,https://www.facebook.com/events/1228693830499115/,,,,,
Pendleton,Pendleton City Hall,OR,US,2018-01-20,between 350 and 400,350,,400,,,Women's March Pendleton,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/260680237798450/,http://www.eastoregonian.com/eo/community-news/20180111/pendleton-group-sets-womens-march,http://www.eastoregonian.com/eo/local-news/20180121/womens-march-shares-voice-for-change,,,,,
Pensacola,Plaza De Luna,FL,US,2018-01-20,hundreds,200,,200,,,Pensacola Women's March ,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/164230300860302/,http://www.pnj.com/picture-gallery/news/2018/01/20/hundreds-add-their-voices-at-pensacola-womens-march/109634942/,,,,,,
Petersburg,,AK,US,2018-01-20,over 100,100,,100,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://www.adn.com/alaska-news/2018/01/20/from-juneau-to-nome-alaskans-brave-the-cold-for-womens-march/,,,,,,,
Philidelphia,Aviator Park/ Logan Square,PA,US,2018-01-20,more than 50000,50000,,50000,,,Philly Women Rally,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/415113958891295/,https://billypenn.com/2018/01/20/womens-march-2018-thousands-rally-on-the-parkway-for-equality-solidarity-and-recognition/,,,,,,
Pierre,State Capitol,SD,US,2018-01-20,about 130,130,,130,,,Women's March Sioux Falls,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://actionnetwork.org/events/womens-march-2018-pierre-2,http://www.capjournal.com/news/pierre-women-s-march-joins-national-movement/article_95c7cc76-e12c-11e6-92e2-1f3586078c92.html,,,,,,
Pinedale,Rocky Mountain Bank parking lot. 145 E. Pine St,WY,US,2018-01-20,about 60,60,,60,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://actionnetwork.org/events/wyoming-women-march-to-the-polls,https://actionnetwork.org/events/march-for-womens-equality-in-pinedale,Facebook,https://www.trendsmap.com/twitter/tweet/955604636009975808 ,,,,
Pittsburg,Pittsburg State University,KY,US,2018-01-20,approximately 200 people,200,,200,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://www.facebook.com/events/940756792745228/,http://www.morningsun.net/photogallery/KM/20180122/NEWS/122009998/PH/1?start=2,,,,,,
Pittsfield,Colonial Theater,MA,US,2018-01-20,several hundred,200,,200,,,Indivisible Pittsfield Events,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://marchonthepolls.org/event/indivisible-pittsfield-events/,https://www.facebook.com/events/2001345300150283/,,,,,,
Pleasantville,Memorial Plaza Gazebo,NY,US,2018-01-20,about 250,250,,250,,,Indivisible Pleasantville,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,http://westchester.news12.com/story/37310376/2nd-annual-womens-march-held-in-pleasantville,https://twitter.com/mikedweinberg/status/956299869139939329,,,,,,
Prescott,Courthouse Square,AZ,US,2018-01-20,about 1400,1400,,1400,,,"Women's March on Prescott, Arizona 2018",Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/194419357775236/,https://www.facebook.com/events/154196982019997/,http://www.prescottenews.com/index.php/community/item/31322-women-s-march-on-prescott-2018,,,,,
Port Jefferson,5141 Nesconsent Highway,NY,US,2018-01-20,FB: 389,389,,389,,,Long Island Rising,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/446290322452132/,,,,,,,
Port Jervis,St. Peter's Lutheran Church,NY,US,2018-01-20,300,300,,300,,,general protestors,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://actionnetwork.org/events/womans-march-power-to-the-polls,http://www.recordonline.com/news/20180120/power-to-polls-rally-held-in-port-jervis,,,,,,
Port Orford,Battle Rock Wayside Park,OR,US,2018-01-20,FB: 12,12,,12,,,general protestors,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://actionnetwork.org/events/womens-march-2018-4,https://www.facebook.com/events/1418079321645086/,,,,,,
Port Townsend,1111 Water St.,WA,US,2018-01-20,roughly 3000,3000,,3000,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,http://komonews.com/news/local/seattle-womens-march-20-underway,https://www.facebook.com/events/529458367433822/,http://www.ptleader.com/news/thousands-march/article_9b6d90f2-0098-11e8-9dae-af53d1b71d00.html,,,,,
Portales,outside the Roosevelt County Courthouse,NM,US,2018-01-20,about 40,40,,40,,,general protestors,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,http://www.easternnewmexiconews.com/story/2018/01/21/news/womens-march-important/155832.html,,,,,,,
Portland,Portland Institute for Comtemporary Art,OR,US,2018-01-20,FB: 637,637,,637,,,Brown Girl Rise,Empower Voters to Support Women's Rights,1,1,rally,0,0,0,0,0,1,https://www.facebook.com/events/354571301649031/,,,,,,,
Portsmouth,Market Square,NH,US,2018-01-20,FB: 1800,1800,,1800,,,Occupy New Hampshire Seacoast,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://www.facebook.com/events/522562244776518/,http://www.seacoastonline.com/news/20180120/this-is-my-country-portsmouth-womens-march-seeks-progress,https://www.facebook.com/events/522562244776518/,,,,,
Providence,State House,RI,US,2018-01-20,more than 1000,1000,,1000,,,Women's March RI,Empower Voters to Support Women's Rights,1,1,march,0,0,0,0,1,1,https://www.facebook.com/events/195734647670732/,http://www.providencejournal.com/news/20180121/trump-sexism-racism-deplored-at-ri-womens-march,,,,,,
Pueblo,Old Pueblo County Courthouse,CO,US,2018-01-20,hundreds,200,,200,,,"March For Women-Pueblo
",Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/2126692217558538/,https://www.chieftain.com/news/pueblo/hundreds-gather-to-protest-for-women-s-rights-and-equality/article_a581b09d-e668-5d55-8e5e-be82d051047c.html,,,,,,
Quincy,Quincy Courthouse; Plumas County Courthouse,CA,US,2018-01-20,FB: 11,11,,11,,,Plumas County Democrats,Empower Voters to Support Women's Rights,1,1,March,0,0,0,0,1,1,https://www.facebook.com/events/156566465099429/ ,,,,,,,
Raleigh,Halifax Mall,NC,US,2018-01-20,na,6500,,6500,,,Women's March on Raleigh,Empower Voters to Support Women's Rights,1,1,protest,0,0,0,0,1,1,https://www.facebook.com/events/1611316172263531/,http://www.newsobserver.com/news/politics-government/national-politics/article195790794.html,,,,,,
