CityTown,Location,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),Women's?,EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,,,,
Anaheim,Disneyland,CA,US,2018-01-22,around 20,20,,20,,,general protestors,Rallying for DREAM Act,1,,rally,0,0,0,0,1,1,http://abc7.com/politics/daca-protest-temporarily-blocks-disneyland-entrance/2978429/,http://www.ocweekly.com/news/daca-youth-protest-in-front-of-disneyland-8723260,,,,,,
Bensalem,City Hall,PA,US,2018-01-22,about 25,25,,25,,,general protestors,Protesting ICE   ,1,,protest,0,0,0,0,1,1,http://www.philly.com/philly/news/pennsylvania/crowd-protests-bensalem-ice-police-alliance-20180122.html,,,,,,,
Bryan,Brazos County Courthouse,TX,US,2018-01-22,more than 100,100,,100,,,Brazos Interfaith Immigration Network,Protesting ICE for breaking up families,1,,protest,0,0,0,0,1,1,http://www.theeagle.com/news/local/immigration-crackdown-focus-of-protest-in-downtown-bryan/article_9db7ead8-f14b-5d89-a3fb-c6cefb1bbb24.html,,,,,,,
Denver,,CO,US,2018-01-22,,,,,,,general protestors,protesting deportation of local man,1,,protest,0,0,0,0,1,1,http://denver.cbslocal.com/2018/01/22/demonstrators-march-husband-sanctuary/,,,,,,,
Elgin,,IL,US,2018-01-22,dozens,24,,24,,,general protestors,Protesting anti-Christian homework assignment,2,,protest,0,0,0,0,1,1,http://www.chicagotribune.com/suburbs/elgin-courier-news/news/ct-ecn-u46-religion-assignment-st-0124-20180123-story.html,,,,,,,
Franklin Lakes,City Hall,NJ,US,2018-01-22,some 300,300,,300,,,general protestors,Protesting lack of teacher contracts,0,,protest,0,0,0,0,1,1,https://www.northjersey.com/story/news/bergen/franklin-lakes/2018/01/23/ramapo-indian-hills-contract-dispute-parents-students-staff-protest/1055533001/,,,,,,,
Holland,Centennial Park,MI,US,2018-01-22,more than 100,100,,100,,,general protestors,Protesting abortion,2,,protest,0,0,0,0,1,1,http://www.hollandsentinel.com/entertainmentlife/20180122/march-for-life-in-holland-commemorates-unborn,,,,,,,
Indiannapolis,Statehouse,IN,US,2018-01-22,hundreds,200,,200,,,Right to life Indiannapolis,Protesting abortion,2,,protest,0,0,0,0,1,1,http://wane.com/2018/01/22/anti-abortion-activists-march-on-indianapolis/,,,,,,,
Indio,,CA,US,2018-01-22,,,,,,,Reform California,Protesting CA's gas tax,0,,protest,0,0,0,0,1,1,http://www.cspdailynews.com/fuels-news-prices-analysis/fuels-news/articles/californians-protest-recent-gas-tax-increase,,,,,,,
Jacksonville,,FL,US,2018-01-22,about 20,20,,20,,,Students,Protesting football player accused of rape,1,,protest,0,0,0,0,1,1,https://www.annistonstar.com/news/jacksonville/students-protest-at-jsu-meeting-over-football-recruit-accused-of/article_51862f18-fff7-11e7-9113-33b7db2f6871.html,,,,,,,
Lake Charles,Courthouse,LA,US,2018-01-22,hundreds,200,,200,,,general protestors,Protesting abortion,2,,protest,0,0,0,0,1,1,http://www.kplctv.com/story/37324109/march-for-life-holds-rally-at-courthouse,,,,,,,
Medford,Bethel Church,OR,US,2018-01-22,,,,,,,Oregon Life United,Protesting abortion,2,,protest,0,0,0,0,1,1,http://ktvl.com/news/local/former-gov-mike-huckabee-speaks-at-pro-life-rally,,,,,,,
New York,Federal Plaza,NY,US,2018-01-22,,,,,,,Make the road NY,Rallying for DREAM Act,1,,rally,0,0,0,0,1,1,https://countlove.org/,,,,,,,
Olympia,State Capitol,WA,US,2018-01-22,about 5000,5000,,5000,,,general protestors,Protesting attempts to expand contraceptive insurance,2,,protest,0,0,0,0,1,1,http://www.theolympian.com/news/local/article196061079.html,,,,,,,
Panama City Beach,Back Beach Rd.,FL,US,2018-01-22,,,,,,,Parents,Protesting bullying,0,,protest,0,0,0,0,1,1,http://www.mypanhandle.com/news/parents-gather-to-protest-bullying-in-local-schools/932418385,,,,,,,
Phoenix,Republican HQ,AZ,US,2018-01-22,dozens,24,,24,,,general protestors,Rallying for DREAM Act,1,,rally,0,0,0,0,1,1,https://www.azcentral.com/story/news/politics/immigration/2018/01/22/push-clean-dream-act-continues-phoenix-vigil/1056634001/,,,,,,,
Richmond,State Capitol,VA,US,2018-01-22,more than 100,100,,100,,,Virginia Women's Equality Coalition,Rallying for reproductive rights,1,,rally,0,0,0,0,1,1,http://wtvr.com/2018/01/22/more-than-100-rally-at-the-state-capitol-for-womens-rights/,,,,,,,
Roseburg,VA Medical Center,OR,US,2018-01-22,under a dozen,12,,12,,,Veterans,Rallying in support of VA management,0,,rally,0,0,0,0,1,1,https://www.nrtoday.com/news/veterans/veterans-rally-in-support-of-the-roseburg-va-medical-center/article_277f62ba-d0dd-556b-9d49-97afabcec363.html,,,,,,,
Sacramento,State Capitol,CA,US,2018-01-22,photo: dozens,24,,24,,,general protestors,Rallying for reproductive rights,1,,rally,0,0,0,0,1,1,https://www.latimes.com/politics/essential/la-pol-ca-essential-politics-updates-california-democratic-legislators-rally-1516655484-htmlstory.html,,,,,,,
San Diego,Helix Charter High School,CA,US,2018-01-22,hundreds,200,,200,,,Students,Protesting police brutality,0,,protest,0,0,0,0,1,1,http://www.sandiegouniontribune.com/news/public-safety/sd-me-protest-helix-high-20180122-story.html,,,,,,,
Stockton,Hoff Farm at 892 Sergeantsville Road (Route 523),NJ,US,2018-01-22,,,,,,,general protestors,Protesting PennEast Pipeline,1,,protest,0,0,0,0,1,1,http://www.mycentraljersey.com/story/news/2018/01/21/citizens-protest-penneast-pipeline-monday/1051839001/,,,,,,,
Topeka,Statehouse,KS,US,2018-01-22,hundreds,200,,200,,,Kansas for Life,Protesting abortion,2,,protest,0,0,0,0,1,1,http://www2.ljworld.com/news/2018/jan/22/abortion-foes-gearing-state-constitutional-fight/?city_local,,,,,,,
Trenton,State Capitol,NJ,US,2018-01-22,hundreds,200,,200,,,New Jersey Rights to Life,Protesting abortion,2,,protest,0,0,0,0,1,1,https://www.facebook.com/events/1627716873979369/,http://www.nj.com/news/index.ssf/2018/01/pro-life_demonstrators_rally_in_trenton_praise_tru.html,,,,,,
Urbana ,St. Patrick Catholic Church,IL,US,2018-01-22,,,,,,,general protestors,Protesting abortion,2,,protest,0,0,0,0,1,1,http://www.wandtv.com/story/37324756/be-not-afraid-vigil-takes-pro-life-stance,,,,,,,
Wilmington,102 N. Third Street,NC,US,2018-01-22,,,,,,,Women Organizing for Wilmington,against offshore drilling,1,,protest,,,,,1,1,Facebook,,,,,,,
Albany,State Capitol,NY,US,2018-01-23,FB: 85,85,,85,,,Let NY Vote,Rallying for voting rights,0,,rally,0,0,0,0,1,1,https://www.facebook.com/events/924310037726454/,,,,,,,
Brainerd,Wing County Historic Courthouse,MN,US,2018-01-23,roughly 300,300,,300,,,Minnesota Citizens Concerned for Life,Protesting abortion,2,,protest,0,0,0,0,1,1,http://www.brainerddispatch.com/news/4392079-march-life-takes-streets-brainerd,,,,,,,
Des Moines,State Capitol,IA,US,2018-01-23,,,,,,,general protestors,Protesting privatized medicaid,1,,protest,0,0,0,0,1,1,http://whotv.com/2018/01/23/iowans-protest-privatized-medicaid-at-capitol/,,,,,,,
Glendale,City Hall,AZ,US,2018-01-23,about 200,200,,200,,,Glendale Environmental Coalition,Protesting proposal to build new power plant,1,,protest,0,0,0,0,1,1,http://www.latimes.com/socal/glendale-news-press/news/tn-gnp-me-grayson-protest-20180123-story.html,,,,,,,
Harrisburg,State Capitol,PA,US,2018-01-23,Photo: dozens,24,,24,,,general protestors,Rallying to legalize marijuana,1,,rally,0,0,0,0,1,1,http://www.wgal.com/article/state-auditor-general-gives-support-at-marijuana-legalization-rally/15855885,,,,,,,
Jackson ,State Capitol,MS,US,2018-01-23,1000+,1000,,1000,,,general protestors,Rallying for educational choice,0,,rally,0,0,0,0,1,1,https://www.businesswire.com/news/home/20180123005105/en/TODAY-1000-Rally-School-Choice-State-Capitol,,,,,,,
Jefferson City,State Capitol,MO,US,2018-01-23,hundreds,200,,200,,,general protestors,Protesting human trafficking,0,,protest,0,0,0,0,1,1,https://www.missourinet.com/2018/01/24/missouri-rally-against-human-trafficking-has-a-bipartisan-tone/,,,,,,,
New York,Outside Sen. Schumer's home,NY,US,2018-01-23,about 75,75,,75,,,general protestors,Rallying for DREAM Act,1,,rally,0,0,0,0,1,1,http://www.apnewsarchive.com/2018/Protesters-rallied-outside-Sen-Chuck-Schumer-s-home-in-Brooklyn-to-denounce-the-deal-to-end-the-government-shutdown-without-protections-for-young-immigrants/id-8e9e93259c01442096f880f979916d2b,,,,,,,
Olympia,State Capitol,WA,US,2018-01-23,more than 100,100,,100,,,general protestors,Rallying for Native-American rights,1,,rally,0,0,0,0,1,1,http://www.chronline.com/american-indian-activists-rally-at-state-capitol/article_8e58d2f8-0126-11e8-a111-dfb2050117a2.html,https://www.peninsuladailynews.com/politics/native-american-activists-rally-in-olympia/,,,,,,
Portland,NE 11th Ave.,OR,US,2018-01-23,FB: 25,25,,25,,,Indivisible Oregon,Protesting Trump,1,,protest,0,0,0,0,1,1,https://www.facebook.com/events/387449965012499/,,,,,,,
Raleigh,Sen. Tillis' office,NC,US,2018-01-23,dozens,24,,24,,,general protestors,Rallying for DREAM Act,1,,rally,0,0,0,0,1,1,http://abc11.com/politics/daca-advocates-rally-at-tillis-downtown-raleigh-office/2980993/,,,,,,,
Raleigh,,NC,US,2018-01-23,more than a hundred,100,,100,,,general protestors,Rallying for educational choice,0,,rally,0,0,0,0,1,1,http://wncn.com/2018/01/23/hundreds-rally-in-raleigh-for-school-choice/,,,,,,,
San Diego,San Diego State University,CA,US,2018-01-23,,,,,,,Maintenance workers,Protesting working conditions,0,,protest,0,0,0,0,1,1,http://thedailyaztec.com/87314/news/maintenance-workers-protest-unfair-wages-repair-backlog/,,,,,,,
San Diego,County Democrats HQ,CA,US,2018-01-23,dozens,24,,24,,,general protestors,Rallying for DREAM Act,1,,rally,0,0,0,0,0,1,https://www.nbcsandiego.com/news/local/San-Diego-Dreamers-Rally-for-Protection-Immigration-Reform-470820333.html,,,,,,,
Tampa,University of Southern Florida,FL,US,2018-01-23,,,,,,,Students for a democratic society,Protesting Trump administration,1,,protest,0,0,0,0,1,1,http://www.washingtonexaminer.com/students-bash-trump-pinata-to-protest-one-year-in-office/article/2646989,,,,,,,
Turlock,Downtown,CA,US,2018-01-23,nearly 100,100,,100,,,Coalition Against Hate,Protesting racism,1,,protest,0,0,0,0,1,1,http://sacramento.cbslocal.com/2018/01/23/turlock-racism/,,,,,,,
Washington,U.S. Capitol,DC,US,2018-01-23,Photo: dozens,24,,24,,,general protestors,Protesting decision to continue hearing for judicial nominee,1,,protest,0,0,0,0,1,1,http://thehill.com/homenews/senate/370491-protesters-fill-senate-judiciary-hearing-wearing-blue-to-protest-grassley,,,,,,,
Berkeley,City Hall,CA,US,2018-01-24,about 50,50,,50,,,Teachers of Color Network,Protesting lack of diversity within schools,0,,protest,0,0,0,0,1,1,http://www.dailycal.org/2018/01/25/teachers-color-network-protests-lack-diversity-berkeley-schools/,,,,,,,
Champaign,University of Illinois,IL,US,2018-01-24,,,,,,,Students,Protesting Dean's decision to invite pro-Trump speaker,1,,protest,0,0,0,0,1,1,http://foxillinois.com/news/local/u-of-i-students-rally-after-deputy-solicitor-general-speaks-to-the-law-school,,,,,,,
Colorado Springs,City Hall,CO,US,2018-01-24,hundreds,200,,200,,,general protestors,Rallying for educational choice,0,,rally,0,0,0,0,1,1,http://www.koaa.com/story/37337992/school-choice-supporters-to-rally-at-city-hall,,,,,,,
Danbury,Western Connecticut State University,CT,US,2018-01-24,about 40,40,,40,,,general protestors,Rallying for DREAM Act,1,,rally,0,0,0,0,1,1,http://www.newstimes.com/local/article/Esty-calls-on-Danbury-advocates-to-mobilize-12521815.php,,,,,,,
Dayton,Wright State University,OH,US,2018-01-24,,,,,,,Faculty union,Rallying for better contracts,0,,rally,0,0,0,0,1,1,http://www.daytondailynews.com/news/wright-state-faculty-rally-for-better-contract/nxsK4JvhQZEMnnIwfssWSL/,,,,,,,
Detroit,ICE offices,MI,US,2018-01-24,Photo: dozens,24,,24,,,general protestors,protesting deportation of local man,1,,protest,0,0,0,0,1,1,http://www.fox2detroit.com/news/local-news/supporters-rally-around-undocumented-immigrant-seeking-sanctuary-in-church,,,,,,,
Cambridge,Harvard University,MA,US,2018-01-24,Hundreds,200,,200,,,general protestors,Protesting Harvard's support of Baupost Group; calling for divestment in Puerto Rican debt,0,,march,0,0,0,0,1,1,http://www.thecrimson.com/article/2018/1/25/protest-puerto-rico-debt/,,,,,,,
Hartford,,CT,US,2018-01-24,,,,,,,general protestors,Protesting closure of two area school,0,,protest,0,0,0,0,1,1,http://fox61.com/2018/01/24/students-parents-faculty-protest-hartfords-decision-to-shutter-two-schools/,,,,,,,
La Mesa,Helix Charter High School to PD,CA,US,2018-01-24,,,,,,,Students,Protesting police brutality,0,,march,0,0,0,0,1,1,https://www.10news.com/news/students-to-protest-after-video-shows-helix-high-school-student-being-thrown-to-the-ground,,,,,,,
Madison,State Capitol,WI,US,2018-01-24,,,,,,,general protestors,Rallying for $15 minimum wage,1,,rally,0,0,0,0,1,1,http://www.wkow.com/story/37343948/2018/01/Wednesday/workers-rally-for-15-minimum-wage-ahead-of-state-of-the-state-address,,,,,,,
Mountain View,Google HQ,CA,US,2018-01-24,,,,,,,Silicon Valley rising,Protesting proposed new Google campus,0,,protest,0,0,0,0,1,1,http://abc7news.com/business/protest-at-google-over-proposed-san-jose-mega-campus/2984253/,,,,,,,
Plattsburgh,Rep. Stefanik's office,NY,US,2018-01-24,,,,,,,general protestors,Rallying for DREAM Act,1,,rally,0,0,0,0,1,1,http://www.mychamplainvalley.com/news/fight-for-daca-continues-with-demonstration-outside-rep-elise-stefaniks-plattsburgh-office/937494458,,,,,,,
Washington,Capitol Hill,DC,US,2018-01-24,NA,2,,2,,,Senators Flake and McCaskill,Protesting Trump's obstacles to passing a budget,1,,protest,0,0,0,0,1,1,http://www.kgw.com/article/news/nation-now/flake-mccaskill-eat-pork-to-protest-congressional-pork/465-748b4abc-b74d-4014-b429-ba1a8b301f6e,,,,,,,
Anaheim,Outside cop's home,CA,US,2018-01-25,about 20,20,,20,,,general protestors,Protesting police brutality,0,,protest,0,0,0,0,1,1,https://www.ocregister.com/2018/01/25/20-protesters-gather-on-street-where-lapd-off-duty-officer-fired-warning-shot-after-das-office-declines-to-prosecute-him/,,,,,,,
Chicago,University of Chicago,IL,US,2018-01-25,about 75,75,,75,,,general protestors,Protesting invitation to speak given to Steve Bannon,1,,protest,0,0,0,0,1,1,https://chicago.suntimes.com/chicago-politics/protesters-rally-against-bannon-u-of-c-invite-school-defends-academic-freedom/,,,,,,,
Des Moines,State Capitol,IA,US,2018-01-25,,,,,,,general protestors,Rallying for DREAM Act,1,,rally,0,0,0,0,1,1,https://www.desmoinesregister.com/story/news/politics/2018/01/25/latinos-immigration-advocates-rally-iowa-capitol-amid-daca-unrest/1066378001/,https://www.desmoinesregister.com/story/news/politics/2018/01/25/latinos-immigration-advocates-rally-iowa-capitol-amid-daca-unrest/1066378001/,,,,,,
Fairfax,,VA,US,2018-01-25,about 100,100,,100,,,general protestors,Protesting closure of charter school,0,,protest,0,0,0,0,1,1,http://www.marinij.com/article/NO/20180126/NEWS/180129812,,,,,,,
Frankfurt,State Capitol,KY,US,2018-01-25,as many as 1000,1000,,1000,,,general protestors,Rallying for educational choice,0,,rally,0,0,0,0,1,1,http://www.wdrb.com/story/37352443/supporters-rally-outside-capitol-in-support-of-controversial-school-choice-bill,,,,,,,
Hartford,State Capitol,CT,US,2018-01-25,about 75,75,,75,,,general protestors,protesting deportation of local man,1,,protest,0,0,0,0,1,1,http://www.courant.com/breaking-news/hc-news-immigration-joel-colindres-blumenthal-20180125-story.html,,,,,,,
Jackson,Capitol,MS,US,2018-01-25,,,,,,,general public,School Choice Rally,0,,rally,0,0,0,0,1,1,https://www.clarionledger.com/story/news/politics/2018/01/25/school-choice-rally-violated-rules/1066012001/,,,,,,,
Los Angeles,UCLA,CA,US,2018-01-25,,,,,,,California Nurses Association; National Nurses Union,Protesting working conditions for University of California nurses,0,,protest,0,0,0,0,1,1,http://dailybruin.com/2018/01/25/nurses-protest-for-new-contract-better-working-conditions/,,,,,,,
Los Angeles,UCLA,CA,US,2018-01-25,,,,,,,general protestors,Rallying for DREAM Act,1,,rally,0,0,0,0,1,1,http://www.latimes.com/politics/essential/la-pol-ca-essential-politics-updates-daca-supporters-rally-outside-california-1516933319-htmlstory.html,,,,,,,
Middlesex,Reformed Church of Highland Park,NJ,US,2018-01-25,,,,,,,general protestors,Protest ICE raids,,,protest,0,0,0,0,1,1,,,,,,,,
New York,Outside Fox News Building,NY,US,2018-01-25,FB: 13,13,,13,,,general protestors,Protest in favor of rump's impeachment,1,,protest,0,0,0,0,1,1,https://www.facebook.com/events/2001483693432696/,,,,,,,
Parkersburg,South Parkersburg Baptist Church and South Parkersburg High School,WV,US,2018-01-25,,,,,,,Wood County Teachers,Support teacher benefits,0,,rally,0,0,0,0,1,1,http://www.newsandsentinel.com/news/local-news/2018/01/wood-county-teachers-rally-for-support/,,,,,,,
Salt Lake City,State Capitol,UT,US,2018-01-25,,,,,,,Utah Association of Public Charter Schools,Rallying for educational choice,0,,rally,0,0,0,0,1,1,https://www.deseretnews.com/article/900008554/one-size-doesnt-fit-all-utah-charter-schools-celebrate-choice-at-rally.html,https://www.ksl.com/?sid=46245915&nid=148&title=one-size-doesnt-fit-all-utah-charter-schools-celebrate-choice-at-rally,,,,,,
San Francisco,Mission St.,CA,US,2018-01-25,hundreds,200,,200,,,general protestors,Protesting gentrification,0,,protest,0,0,0,0,1,1,http://goldengatexpress.org/2018/01/26/hundreds-march-in-solidarity-to-avoid-gentrification-in-mission-district/,,,,,,,
Seattle,King Street Station,WA,US,2018-01-25,FB: 159,159,,159,,,Stand Up To Oil,Protesting country's oil usage,1,,protest,0,0,0,0,1,1,https://www.facebook.com/events/1448119831889797/,,,,,,,
South Hadley,South Hadley High School,MA,US,2018-01-25,about 25,25,,25,,,Students,Protesting racist social media post,0,,protest,0,0,0,0,1,1,http://wwlp.com/2018/01/25/shhs-students-walk-out-of-class-in-protest-of-racial-social-media-post/,,,,,,,
Springfield,Rep. Meehan's office,PA,US,2018-01-25,about 40,40,,40,,,general protestors,Calling for Meehan's resignation,0,,protest,0,0,0,0,1,1,http://www.delcotimes.com/article/DC/20180125/NEWS/180129751,,,,,,,
Wooster,College of Wooster,OH,US,2018-01-25,250,250,,250,,,general protestors,Calling for College of Wooster to expand diversity programs,1,,sit-in,0,0,0,0,1,1,https://www.insidehighered.com/quicktakes/2018/01/26/sit-over-diversity-issues-college-wooster,,,,,,,
Billings,Yellowstone County Courthouse,MT,US,2018-01-26,Photo: hundreds,200,,200,,,general protestors,Rallying for educational choice,0,,rally,0,0,0,0,1,1,http://billingsgazette.com/news/local/school-choice-rally-in-downtown-billings-promotes-private-alternatives-for/article_dea18eae-4871-5de5-b7f1-25b42dd2956d.html,,,,,,,
Boston,City Hall Plaza,MA,US,2018-01-26,roughly 200,200,,200,,,general protestors,Protesting Trump's racist comments,1,,protest,0,0,0,0,1,1,http://hosted.ap.org/dynamic/stories/U/US_IMMIGRATION_HAITI,,,,,,,
